Time,Total Power (dBm),Signal Power (dBm),Eb/No (Demod dB),Eb/No (Decode dB),Carrier Lock,Symbol Lock,Carrier Offset (KHz),Symbol Offset (Ksps),DC Bias,Amplitude Imbalance (I:Q),Phase Imbalance (deg),Viterbi-1 Lock,Lock Loss Accumulation,Total Bits,Error Bits,BER,Viterbi-2 Lock,Lock Loss Accumulation 1,Total Bits 1,Error Bits 1,BER 1,Frame Sync-1 Lock,Received Frames,Error Frames,Dropped Frames,Frame Header Error Bits,Frame Header BER,CRC-1 Lock,Total CRC,CRC Errors,RS-1 Lock,Received Packets,Error Packets,Correctable Packets,Correctable Packet Error Bits,Correctable Packet BER,LDPC-1 Lock,Received Frames 1,Error Frames 1,FER,Total Bits 2,Error Bits 2,BER 2,Frame Sync-2 Lock,Received Frames 2,Error Frames 2,Dropped Frames 1,Frame Header Error Bits 1,Frame Header BER 1,CRC-2 Lock,Total CRC 1,CRC Errors 1,RS-2 Lock,Received Packets 1,Error Packets 1,Correctable Packets 1,Correctable Packet Error Bits 1,Correctable Packet BER 1,LDPC-2 Lock,Received Frames 3,Error Frames 3,FER 1,Total Bits 3,Error Bits 3,BER 3,VCM Lock,1-Frame Type,1-Total Frames,1-Error Frames,2-Frame Type,2-Total Frames,2-Error Frames,3-Frame Type,3-Total Frames,3-Error Frames
2024-03-24 23:13:09.682,-21.2,-21.6,24.7,25.3,锁定,锁定,190.61900000000003,0.691,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,59751,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,59803,0,0.0,487992480,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:09.744,-21.2,-21.6,24.7,25.3,锁定,锁定,190.61900000000003,0.691,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,59751,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,59803,0,0.0,487992480,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:09.807,-21.2,-21.6,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:09.869,-21.2,-21.6,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:09.931,-21.2,-21.6,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:09.994,-21.2,-21.6,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.056,-21.2,-21.6,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.119,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.181,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.243,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.306,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.368,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.431,-20.9,-21.3,24.7,25.3,锁定,锁定,190.549,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,64146,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,64198,0,0.0,523855680,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.493,-20.9,-21.3,24.7,25.3,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.555,-20.9,-21.3,24.7,25.3,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.618,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.680,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.743,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.805,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.867,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.930,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:10.992,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.055,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.117,-21.1,-21.5,24.0,24.6,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.179,-21.1,-21.4,25.3,25.9,锁定,锁定,190.50400000000002,0.711,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,68541,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,68592,0,0.0,559710720,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.242,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.304,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.367,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.429,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.491,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.554,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.616,-21.1,-21.4,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.679,-20.8,-21.1,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.741,-20.8,-21.1,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.803,-20.8,-21.1,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.866,-20.8,-21.1,25.3,25.9,锁定,锁定,190.42700000000002,0.6729999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,72935,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,72987,0,0.0,595573920,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.928,-20.8,-21.1,25.3,25.9,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:11.991,-20.8,-21.1,25.3,25.9,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.053,-20.8,-21.1,25.3,25.9,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.115,-20.8,-21.1,25.3,25.9,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.178,-20.8,-21.1,25.3,25.9,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.240,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.303,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.365,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.427,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.490,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.552,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-24 23:13:12.615,-20.6,-21.0,25.1,25.7,锁定,锁定,190.345,0.703,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,锁定,77330,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,锁定,77382,0,0.0,631437120,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
