Time,Total Power (dBm),Signal Power (dBm),Eb/No (Demod dB),Eb/No (Decode dB),Carrier Lock,Symbol Lock,Carrier Offset (KHz),Symbol Offset (Ksps),DC Bias,Amplitude Imbalance (I:Q),Phase Imbalance (deg),Viterbi-1 Lock,Lock Loss Accumulation,Total Bits,Error Bits,BER,Viterbi-2 Lock,Lock Loss Accumulation 1,Total Bits 1,Error Bits 1,BER 1,Frame Sync-1 Lock,Received Frames,Error Frames,Dropped Frames,Frame Header Error Bits,Frame Header BER,CRC-1 Lock,Total CRC,CRC Errors,RS-1 Lock,Received Packets,Error Packets,Correctable Packets,Correctable Packet Error Bits,Correctable Packet BER,LDPC-1 Lock,Received Frames 1,Error Frames 1,FER,Total Bits 2,Error Bits 2,BER 2,Frame Sync-2 Lock,Received Frames 2,Error Frames 2,Dropped Frames 1,Frame Header Error Bits 1,Frame Header BER 1,CRC-2 Lock,Total CRC 1,CRC Errors 1,RS-2 Lock,Received Packets 1,Error Packets 1,Correctable Packets 1,Correctable Packet Error Bits 1,Correctable Packet BER 1,LDPC-2 Lock,Received Frames 3,Error Frames 3,FER 1,Total Bits 3,Error Bits 3,BER 3,VCM Lock,1-Frame Type,1-Total Frames,1-Error Frames,2-Frame Type,2-Total Frames,2-Error Frames,3-Frame Type,3-Total Frames,3-Error Frames
2024-03-29 22:42:32.250,-39.2,-43.2,1.2,1.8,Unlocked,Unlocked,182.76,0.688,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:33.264,-38.9,-42.9,2.1,2.7,Unlocked,Unlocked,182.6,0.7440000000000001,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:34.278,-39.0,-42.7,2.2,2.8,Unlocked,Unlocked,182.421,0.607,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:35.292,-38.7,-42.3,1.2,1.8,Unlocked,Unlocked,182.22299999999998,0.758,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:36.306,-38.7,-42.5,1.1,1.7,Unlocked,Unlocked,182.044,0.643,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:37.320,-38.5,-42.0,1.3,1.9,Unlocked,Unlocked,181.747,0.762,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:38.334,-38.6,-42.1,1.1,1.7,Unlocked,Unlocked,181.62900000000002,0.6890000000000001,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:39.348,-38.4,-41.7,2.3,2.9,Unlocked,Unlocked,181.483,0.42700000000000005,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:40.362,-38.4,-41.9,2.2,2.8,Unlocked,Unlocked,181.173,0.763,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:41.376,-38.4,-41.7,1.1,1.7,Unlocked,Unlocked,180.97,0.7609999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:42.390,-38.3,-41.8,2.2,2.8,Unlocked,Unlocked,180.695,0.807,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:43.404,-38.2,-41.4,2.2,2.8,Unlocked,Unlocked,180.55599999999998,0.33299999999999996,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:44.418,-38.1,-41.3,2.4,3.0,Unlocked,Unlocked,180.42700000000002,0.46,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:45.432,-38.1,-41.3,1.0,1.6,Unlocked,Unlocked,-2123.258,0.39799999999999996,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:46.446,-38.0,-41.1,2.0,2.6,Unlocked,Unlocked,179.955,0.857,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:47.460,-37.9,-41.0,2.0,2.6,Unlocked,Unlocked,179.657,0.40299999999999997,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:48.474,-38.0,-40.8,1.2,1.8,Unlocked,Unlocked,179.43,0.54,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:49.488,-37.8,-40.9,2.4,3.0,Unlocked,Unlocked,179.15200000000002,0.36200000000000004,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:50.502,-37.6,-40.6,1.2,1.8,Unlocked,Unlocked,172.955,0.937,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:51.516,-37.6,-40.4,2.6,3.2,Unlocked,Unlocked,178.831,0.5489999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:52.530,-37.5,-40.3,2.4,3.0,Unlocked,Unlocked,178.484,0.665,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:53.544,-37.5,-40.2,2.4,2.9,Unlocked,Unlocked,178.257,0.38299999999999995,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:54.558,-37.4,-40.0,1.1,1.7,Unlocked,Unlocked,177.92,0.78,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:55.572,-37.4,-40.1,1.2,1.8,Unlocked,Unlocked,177.738,0.8809999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:56.586,-37.3,-40.0,2.6,3.1,Unlocked,Unlocked,177.581,0.536,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:57.600,-37.1,-39.8,1.5,2.1,Unlocked,Unlocked,177.165,0.722,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:58.614,-37.1,-39.5,1.5,2.0,Unlocked,Unlocked,176.95,0.6579999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:42:59.628,-37.1,-39.5,1.5,2.0,Unlocked,Unlocked,176.579,0.738,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:00.642,-37.0,-39.5,1.1,1.7,Unlocked,Unlocked,176.36900000000003,0.706,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:01.656,-37.0,-39.4,2.3,2.9,Unlocked,Unlocked,176.19799999999998,0.48,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:02.670,-36.9,-39.3,2.5,3.1,Unlocked,Unlocked,175.75799999999998,0.41700000000000004,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:03.684,-36.9,-39.3,2.5,3.1,Unlocked,Unlocked,175.52200000000002,0.51,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:04.698,-36.7,-39.1,2.7,3.2,Unlocked,Unlocked,175.097,0.33299999999999996,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:05.712,-36.7,-39.0,1.3,1.8,Unlocked,Unlocked,174.91,0.5920000000000001,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:06.726,-36.6,-38.8,1.6,2.1,Unlocked,Unlocked,174.705,0.769,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:07.740,-36.6,-39.0,0.9,1.5,Unlocked,Unlocked,752.061,0.7020000000000001,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:08.754,-36.6,-38.9,1.5,2.1,Unlocked,Unlocked,174.02,0.6609999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:09.768,-36.5,-38.9,2.4,3.0,Unlocked,Unlocked,173.543,0.237,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:10.782,-36.5,-38.7,1.0,1.6,Unlocked,Unlocked,173.292,0.71,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:11.796,-36.4,-38.6,2.6,3.2,Unlocked,Unlocked,172.808,0.726,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:12.810,-36.2,-38.4,2.4,3.0,Unlocked,Unlocked,172.63,0.28,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:13.824,-36.2,-38.3,1.2,1.8,Unlocked,Unlocked,172.332,0.6779999999999999,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:14.838,-36.1,-38.2,1.6,2.2,Unlocked,Unlocked,171.828,0.614,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:15.852,-35.8,-37.8,1.5,2.1,Unlocked,Unlocked,171.584,0.82,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,165725,5187,1,9366,0.0017699999999999999,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,165777,256,0.0015400000000000001,4294967296,0,0.0,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
2024-03-29 22:43:16.866,-35.8,-38.0,2.5,3.1,Unlocked,Unlocked,171.125,0.622,0.00+0.00j,1.0,0.0,Not Working,0,0,0,0.0,Not Working,0,0,0,0.0,Unlocked,166062,5524,2,13740,0.00259,Not Working,0,0,Not Working,0,0,0,0,0.0,Unlocked,166114,592,0.0035600000000000002,4297717216,78542,1.83e-05,Not Working,0,0,0,0,0.0,Not Working,0,0,Not Working,0,0,0,0,0.0,Not Working,0,0,0.0,0,0,0.0,Not Working,8PSK 2/3,0,0,16APSK 2/3,0,0,16APSK 4/5,0,0
